index,age,male,marr,currmarr,children,educ,postgrad,empl,hours,inc,tran,bwnorm
21524,37,0,1,1,2,12,0,1,2784,33950,0,0
21534,38,1,1,1,1,0,1,1,2580,17700,0,1
21545,36,0,1,1,1,15,0,1,2344,46900,0,0
21572,34,0,1,1,3,16,0,1,1492,27000,0,0
21580,78,0,1,3,0,8,0,4,680,2977,4848,0
21581,42,1,2,1,0,14,0,1,1872,16000,0,0
21588,42,1,2,1,3,13,0,1,2570,24080,0,1
21589,35,1,1,4,1,16,0,1,2406,18620,0,1
21634,54,0,0,2,0,12,0,4,,1200,840,0
21637,53,0,1,3,2,12,0,1,1767,18200,0,0
21653,42,1,1,1,3,12,0,1,1965,37061,0,1
21655,38,0,0,2,0,12,0,1,2080,16000,0,1
21658,31,1,1,1,2,12,0,1,2200,25700,0,1
21660,40,1,2,1,2,12,0,1,2350,53600,0,1
21682,39,0,1,4,2,12,0,1,750,12600,0,0
21684,36,1,1,1,4,0,1,1,2940,36600,0,0
21750,67,1,3,1,4,10,0,1,1410,20000,9600,0
21753,34,0,2,1,4,12,0,1,1960,17986,7200,1
21787,40,1,1,1,6,0,1,1,1915,50050,0,0
21812,64,1,1,1,2,16,0,4,,6200,16560,0
21815,38,1,1,1,2,12,0,1,1960,27775,0,1
21845,63,0,1,3,2,12,0,1,912,24300,0,0
21847,32,1,1,1,0,16,0,1,2420,45700,0,1
21880,29,1,1,1,2,16,0,1,2570,156400,0,1
21894,63,0,1,3,5,12,0,1,1836,21000,0,0
21896,34,0,1,4,3,14,0,1,830,10000,4020,1
21898,30,0,1,1,2,13,0,1,1896,40000,0,1
21909,39,1,1,4,3,13,0,1,2202,45000,0,0
21929,65,1,1,3,2,12,0,4,,20000,7800,0
21943,72,0,1,4,3,0,1,4,,19020,3109,0
21945,35,1,0,2,0,14,0,1,1592,42000,0,1
21946,43,1,2,1,2,0,1,1,2114,52497,0,1
21948,43,0,2,1,2,0,1,1,1419,23491,2820,0
21963,46,0,1,4,1,12,0,1,1800,21365,0,1
22027,54,1,0,2,0,0,1,1,2025,55893,0,0
22028,49,1,2,1,2,15,0,1,2304,23850,0,0
22029,47,0,2,1,2,12,0,1,1968,50042,0,0
22043,36,1,1,1,3,12,0,1,2550,31200,0,1
22051,69,1,3,1,3,12,0,4,,7360,25464,0
22057,47,1,1,3,2,12,0,1,2538,35000,0,0
22059,27,1,2,1,2,12,0,1,2050,10300,0,1
22079,53,1,2,1,2,14,0,1,2940,62200,0,0
22094,38,0,1,1,3,12,0,1,1836,12500,0,1
22095,38,1,0,2,1,12,0,1,2055,17000,0,1
22096,36,0,1,5,1,13,0,1,1610,15000,1720,1
22123,40,1,1,1,3,12,0,1,2180,12100,10000,0
22160,41,1,3,1,1,14,0,1,2470,24023,0,1
22250,68,1,1,3,2,11,0,4,,4000,27192,0
22262,64,1,1,1,3,0,1,1,2600,62750,0,0
22263,62,0,2,3,3,16,0,1,1728,18750,0,0
22265,35,1,1,1,2,0,1,1,1968,26000,0,1
22292,61,0,2,3,4,13,0,1,1920,21709,1200,0
22293,39,0,2,1,2,12,0,1,2188,18330,2413,0
22294,37,1,3,4,,12,0,1,2625,14800,1200,1
22307,46,1,2,1,2,16,0,1,1674,35115,160,0
22330,48,1,1,4,2,12,0,1,2550,21000,0,0
22331,45,0,2,4,2,12,0,1,3120,45000,0,0
22385,70,1,1,1,3,12,0,4,,807,9416,0
22387,43,1,3,1,1,12,0,1,3120,40000,0,1
22388,41,0,0,2,0,12,0,1,1950,17420,0,1
22389,39,0,1,1,2,12,0,1,1920,16200,0,1
22407,37,1,3,1,2,14,0,1,2250,41000,0,1
22408,42,1,2,1,0,0,1,1,2205,50000,0,0
22413,43,0,1,1,0,16,0,1,2450,53000,0,0
22425,69,1,1,1,0,16,0,4,1302,40000,5300,0
22427,42,1,2,1,3,0,1,1,1996,51600,0,0
22438,66,1,1,1,1,12,0,4,1588,17900,21000,0
22440,35,0,0,2,0,14,0,1,1514,11500,4000,1
22441,46,1,3,1,1,16,0,1,2000,54845,0,0
22453,46,1,1,1,2,16,0,1,2595,22700,9600,0
22458,45,0,1,1,2,14,0,1,1228,13523,2996,0
22472,48,1,1,1,3,0,1,1,2043,43429,0,0
22485,78,1,2,1,2,12,0,4,,25000,20436,0
22504,40,1,1,1,5,12,0,1,1552,8000,0,1
22529,60,1,3,1,2,14,0,1,2695,54500,30000,0
22534,49,1,2,1,2,12,0,1,2030,12300,0,0
22546,44,1,3,1,3,13,0,1,1804,21000,2352,1
22547,41,0,1,4,3,13,0,1,1892,36000,0,1
22548,39,1,3,1,2,12,0,1,2820,51000,0,1
22549,32,0,1,1,2,12,0,1,1704,29000,0,1
22550,31,1,2,1,4,11,0,1,2150,21000,0,1
22607,75,1,1,1,2,0,1,1,3500,37390,420,0
22608,69,0,2,1,2,16,0,1,2974,29610,420,0
22609,33,1,2,1,3,13,0,1,3328,50800,0,1
22621,33,1,1,1,2,12,0,1,812,10092,1000,0
22642,58,1,1,3,3,16,0,1,2730,167274,0,0
22663,64,0,1,1,2,12,0,1,1676,33000,2520,0
22664,41,1,1,3,2,16,0,1,3640,50500,0,1
22679,69,0,2,3,3,14,0,1,1560,30000,0,0
22681,39,1,1,5,2,16,0,1,2000,91000,0,1
22686,63,1,1,1,0,16,0,1,2340,205000,0,0
22699,53,1,1,1,3,16,0,1,2318,74500,0,0
22700,50,0,1,1,3,15,0,1,1575,27000,0,0
22714,53,1,1,1,4,12,0,1,2115,53300,250,0
22739,47,1,2,4,3,12,0,1,3104,49000,0,0
22763,78,0,0,2,0,15,0,4,,7000,12924,0
22764,47,1,1,1,3,15,0,1,1946,31900,0,0
22765,47,0,1,1,3,12,0,1,2076,41000,0,0
22782,79,1,1,1,3,16,0,4,,2500,16800,0
22784,43,1,1,3,2,0,1,1,2700,68300,0,1
22785,42,1,2,1,0,16,0,1,2400,132000,0,1
22798,58,1,2,4,3,0,1,1,2399,27700,0,0
22801,32,1,2,1,1,12,0,1,2376,34205,1200,0
22802,28,0,1,1,1,16,0,1,1550,14100,0,0
22808,62,0,2,1,3,16,0,1,1991,45500,0,0
22836,38,1,1,1,3,12,0,1,2182,29500,0,0
22849,37,1,1,1,3,13,0,1,2000,37095,0,1
22850,36,1,1,1,2,12,0,1,1840,30000,0,0
22852,31,0,2,4,3,12,0,1,900,11114,0,1
22853,40,1,2,3,3,13,0,1,3185,40035,0,1
22885,39,0,1,1,3,12,0,1,2115,40035,0,0
22886,37,1,2,1,4,13,0,1,1904,32005,0,0
22915,59,1,1,1,5,0,1,1,2890,83000,0,0
22918,35,1,1,1,2,12,0,1,2510,62100,0,1
22920,29,1,1,1,2,12,0,1,1881,60000,0,0
22935,35,0,1,1,2,12,0,6,55,230,0,0
22936,44,1,1,1,5,16,0,1,3388,38000,0,0
22944,48,0,2,1,2,16,0,1,1764,26000,0,0
22960,40,0,0,2,0,16,0,1,2170,26072,0,1
22961,36,1,1,1,3,13,0,1,3036,33628,4000,1
22971,42,1,1,1,3,0,1,1,2801,61500,0,0
22983,43,0,2,1,2,16,0,1,1960,19000,0,0
23014,65,1,2,1,0,12,0,1,3094,174000,0,0
23018,51,0,1,1,4,8,0,1,2900,9417,0,0
23019,29,1,1,1,2,12,0,1,2450,22000,334,1
23048,41,1,1,1,0,12,0,1,2490,13100,0,1
23049,36,1,2,1,4,12,0,1,1873,17700,2000,1
23075,41,0,2,3,1,16,0,1,1965,24244,0,0
23085,57,1,1,1,3,16,0,1,1997,44000,0,0
23101,71,1,1,3,4,10,0,4,,300,11619,0
23103,44,1,3,1,1,16,0,1,2056,23830,0,1
23111,57,1,1,1,3,16,0,1,3366,-31100,0,0
23134,43,1,1,1,3,12,0,1,2600,24674,0,0
23135,42,0,1,1,3,11,0,1,1920,12000,0,0
23144,67,1,1,4,4,12,0,4,,30000,8028,0
23145,62,0,1,4,4,12,0,1,2844,25040,0,0
23147,33,1,2,1,2,15,0,1,2176,15000,4165,1
23226,64,1,1,1,4,12,0,1,1560,3100,6360,0
23227,61,0,1,3,4,0,1,4,690,14000,3396,0
23230,39,0,2,1,2,12,0,1,1225,10600,0,1
23232,41,1,2,1,2,16,0,1,2080,44900,1400,1
23253,43,1,1,1,3,12,0,1,1600,24000,480,0
23254,42,1,1,1,2,12,0,1,1700,17440,1800,0
23279,75,1,1,1,0,8,0,4,,8564,3168,0
23281,55,0,4,1,5,12,0,1,1956,20100,0,0
23282,35,0,1,1,3,14,0,1,1862,8500,0,1
23283,33,1,1,1,4,0,1,1,2390,129800,0,1
23312,37,1,1,1,3,16,0,1,2001,23250,0,0
23339,28,0,0,2,0,13,0,1,1002,13000,0,1
23366,78,1,1,1,3,12,0,4,,7480,15996,0
23372,37,1,2,1,3,16,0,1,3780,100000,0,0
23373,35,1,1,1,4,16,0,1,4064,76000,0,0
23389,64,0,1,1,0,0,1,4,10,120,46433,0
23400,56,1,4,1,2,16,0,1,2690,4800,0,0
23401,52,0,5,1,5,16,0,1,608,30000,0,0
23403,33,0,1,1,2,12,0,1,1696,29000,0,1
23414,33,1,1,1,2,12,0,1,2784,49400,0,0
23415,62,1,3,1,2,15,0,1,1560,27500,38000,0
23422,47,1,2,1,2,16,0,1,1872,56000,0,0
23423,48,0,1,4,2,15,0,1,2106,30000,0,0
23445,33,0,3,1,3,12,0,1,2205,19001,0,1
23501,61,1,1,1,2,11,0,4,2626,15600,10500,0
23503,40,0,1,1,3,12,0,1,2550,15210,0,1
23518,43,1,1,1,3,16,0,1,2399,59790,0,0
23533,60,0,1,3,3,12,0,1,1950,20000,2800,0
23534,40,1,1,4,3,16,0,1,2148,28574,0,1
23535,38,1,1,1,2,16,0,1,2125,45300,0,1
23536,37,1,1,1,0,14,0,1,1970,16980,0,1
23552,35,0,1,1,2,16,0,1,1968,22000,0,0
23560,52,1,2,1,3,0,1,1,2750,65800,0,0
23584,38,1,1,3,2,12,0,1,2583,12000,0,1
23585,36,1,2,1,3,11,0,1,2120,12500,127,0
23586,35,1,2,1,2,10,0,5,1640,13000,153,0
23592,42,1,1,1,3,6,0,1,2450,12640,0,1
23712,67,1,1,1,2,11,0,1,2711,73820,3294,0
23714,41,0,2,1,2,16,0,1,2000,34000,0,1
23723,47,1,2,1,2,0,1,1,3072,31000,0,0
23744,44,1,1,4,0,0,1,1,1920,72679,17938,0
23750,43,1,1,1,0,16,0,1,2352,77000,0,0
23751,43,0,1,1,0,16,0,1,2254,38000,2000,0
23759,60,1,1,3,4,12,0,4,1892,35000,0,0
23761,34,0,1,1,3,12,0,3,1304,23000,0,1
23773,36,1,1,1,3,16,0,1,2400,44050,0,0
23781,75,1,1,1,3,12,0,4,,8000,7000,0
23783,43,1,1,3,2,0,1,1,2008,47900,0,1
23793,88,1,1,3,0,14,0,1,728,4655,7972,0
23799,65,0,3,3,1,12,0,1,1816,12000,640,0
23828,53,0,3,1,1,13,0,1,1960,19000,0,0
23833,31,1,1,4,2,12,0,3,1645,9000,2000,1
23886,40,0,1,1,3,0,1,1,1343,24500,0,1
23897,40,1,1,1,3,16,0,1,2600,54500,100,0
23911,36,0,4,4,3,12,0,1,2863,20000,0,0
23940,46,1,2,3,2,12,0,1,2040,20000,0,0
23941,45,0,2,1,2,13,0,1,2338,45000,0,0
23963,74,1,1,1,3,12,0,1,615,13500,9264,0
23965,41,1,1,1,2,12,0,1,2496,25900,0,1
23966,39,1,1,1,2,13,0,1,2593,34100,0,1
23973,39,0,1,1,2,12,0,1,1994,15400,0,0
23974,40,0,1,1,2,12,0,1,1960,20600,0,0
23979,44,0,1,1,3,12,0,1,1991,20491,0,0
23991,82,1,1,1,2,12,0,4,,7500,7200,0
23993,44,0,1,1,2,0,1,1,1910,31000,0,1
23998,43,1,1,1,2,14,0,1,2976,33600,0,0
24003,51,1,1,1,2,0,1,1,1488,95500,0,0
24004,48,0,1,1,2,15,0,1,1086,12000,0,0
24013,36,1,2,1,2,12,0,1,2856,9637,0,0
24014,34,0,1,1,1,14,0,1,1968,16000,0,0
24031,43,1,2,1,2,12,0,1,2024,28000,0,0
24032,38,0,2,1,2,12,0,4,324,2874,6720,0
24042,60,1,1,1,5,12,0,1,2880,29432,0,0
24065,37,1,3,1,2,13,0,1,2340,38500,0,1
24087,76,1,2,4,1,12,0,4,,2500,11900,0
24091,65,1,2,1,2,11,0,1,877,4698,17968,0
24094,31,0,1,1,3,13,0,1,1465,23354,0,0
24111,78,1,1,3,2,8,0,4,,1200,8400,0
24124,56,1,1,1,3,16,0,4,,1600,26400,0
24126,30,1,1,1,3,16,0,1,2796,58293,13,1
24127,28,1,1,1,0,16,0,1,2480,40500,250,1
24136,59,1,1,3,3,0,1,1,1440,7000,27600,0
24137,58,0,1,1,3,16,0,1,1000,28700,0,0
24189,52,0,1,4,3,14,0,1,2310,54250,0,0
24216,48,1,1,1,2,14,0,1,2116,63700,0,0
24224,68,1,1,1,1,0,1,4,,1300,14200,0
24225,59,0,1,1,1,12,0,1,1248,4500,0,0
24226,38,0,0,2,0,16,0,1,1813,18000,150,1
24227,88,1,1,1,2,0,1,4,,300800,8700,0
24267,48,1,1,4,3,12,0,1,1715,26712,0,0
24283,87,0,1,3,0,8,0,6,,1000,6864,0
24296,63,0,1,3,3,12,0,4,,1000,23800,0
24297,40,0,1,4,1,12,0,1,1824,32000,0,1
24302,44,1,2,4,3,12,0,5,,1000,24660,0
24307,74,1,1,3,2,12,0,4,,4650,6840,0
24312,60,1,1,3,6,12,0,4,2146,44800,0,0
24313,60,0,1,1,6,16,0,1,2030,20000,0,0
24316,34,1,0,2,0,15,0,1,2303,35400,0,1
24347,53,1,1,1,4,16,0,3,2016,24000,0,0
24348,52,0,1,1,4,12,0,1,1800,13500,0,0
24350,30,1,0,2,0,15,0,3,2130,18000,0,1
24363,58,1,1,1,2,12,0,1,2928,13865,0,0
24365,36,0,1,1,2,14,0,1,1948,34500,0,1
24366,34,1,2,1,2,12,0,1,2450,20000,0,1
24372,37,1,1,1,2,14,0,1,3250,12400,0,0
24429,40,1,1,1,3,12,0,1,2250,20000,1800,1
24449,48,1,1,1,6,7,0,1,2400,24005,0,1
24450,45,0,1,3,6,7,0,1,2025,9000,0,0
24487,51,1,1,1,3,0,1,1,1448,49000,0,0
24518,35,1,1,1,3,12,0,1,1975,33000,0,1
24520,42,1,1,1,3,0,1,1,2285,71000,0,1
24580,59,1,1,4,3,14,0,1,1763,21200,0,0
24607,39,1,1,1,1,12,0,1,1560,27918,1750,0
24618,46,0,1,3,2,12,0,1,1332,12000,0,0
24666,58,0,1,3,4,12,0,1,3427,24300,1300,0
24667,36,1,1,5,2,12,0,1,2400,33000,0,1
24668,35,1,2,1,3,12,0,1,3250,32000,0,1
24708,55,0,1,4,5,12,0,1,1950,8449,441,0
24711,27,1,1,1,1,14,0,1,2420,61550,0,1
24722,45,1,1,1,3,12,0,1,3000,33400,0,0
24747,58,1,1,1,4,10,0,1,2244,24000,0,0
24748,59,0,1,1,4,12,0,6,510,3850,0,0
24750,36,1,2,1,0,16,0,1,2275,68000,0,1
24751,34,1,2,1,3,12,0,1,2207,24000,0,1
24769,39,1,1,1,4,12,0,1,2114,33000,0,0
24770,31,0,2,1,3,12,0,1,972,8300,0,0
24783,44,1,1,1,1,12,0,1,2208,45000,0,1
24791,43,1,1,5,2,14,0,1,2880,28000,0,0
24801,62,0,1,3,0,12,0,4,,10670,6852,0
24802,60,1,1,1,3,12,0,1,2040,24580,0,0
24804,37,1,1,1,2,16,0,1,2150,29000,0,1
24805,34,1,1,1,3,12,0,1,2091,26150,0,1
24812,36,0,1,1,2,16,0,1,2235,23600,0,0
24818,55,0,0,2,0,12,0,1,1685,27003,0,0
24821,55,1,1,1,6,10,0,1,2410,23092,0,0
24822,54,0,1,1,6,11,0,1,2000,9079,0,0
24824,34,0,1,1,2,12,0,1,1456,6663,1521,1
24825,31,0,1,1,2,12,0,1,2250,29311,0,1
24840,33,1,1,1,2,12,0,1,2160,23407,0,0
24841,32,1,1,1,2,12,0,1,5000,41075,0,0
24863,41,0,1,3,0,14,0,1,385,2000,0,0
24919,37,1,2,4,4,12,0,1,1176,7116,0,0
24967,45,1,2,1,2,16,0,1,2600,36400,0,0
24995,63,1,1,1,5,15,0,1,2916,100000,0,0
24998,33,1,1,1,3,13,0,1,2060,37250,0,1
24999,31,1,2,1,4,12,0,1,2026,40000,0,1
25000,29,0,2,1,0,13,0,1,2176,25050,0,1
25032,58,1,1,1,4,14,0,1,2168,76250,400,0
25034,37,1,3,1,3,14,0,1,2205,50200,0,1
25037,30,1,4,1,4,12,0,1,2940,45000,0,1
25055,35,0,1,4,3,16,0,1,1440,20000,0,0
25056,33,1,2,1,2,13,0,1,2100,59000,0,0
25089,85,0,2,3,0,12,0,4,,120,4152,0
25090,70,1,1,1,3,13,0,4,,6787,21900,0
25155,51,0,4,3,2,13,0,1,2392,22075,0,0
25180,52,1,2,3,3,12,0,1,2277,54500,2500,0
25237,48,1,2,1,2,0,1,1,1456,42000,0,0
25238,47,0,2,1,2,0,1,1,1456,50000,5400,0
25240,45,0,1,1,1,0,1,1,1456,52700,0,0
25245,45,1,1,1,1,0,1,1,1456,52100,0,0
25261,36,1,1,1,0,0,1,1,2465,59300,0,1
25265,59,0,1,3,2,2,0,6,340,1700,1222,0
25267,36,1,1,4,2,14,0,1,2140,20000,0,1
25279,47,1,3,4,2,12,0,1,3185,75400,0,0
25280,51,0,1,4,1,0,1,1,2280,49500,1750,0
25296,47,1,1,1,3,12,0,1,2656,36500,0,0
25319,59,1,1,1,2,12,0,1,2020,19200,480,0
25320,60,0,1,3,2,12,0,1,1000,5000,0,0
25334,80,1,1,3,3,0,1,4,,2200,12736,0
25336,41,1,1,1,3,0,1,1,3300,58750,0,1
25337,39,0,0,2,0,0,1,1,1880,33046,1000,1
25352,34,1,1,1,2,14,0,1,2550,50000,0,0
25359,45,1,1,1,4,0,1,1,2200,44000,0,0
25372,54,1,3,1,1,8,0,1,2159,15000,0,0
25386,37,1,1,1,1,16,0,1,1924,41710,0,0
25393,40,0,1,1,1,16,0,1,1590,22050,0,0
25395,34,1,1,1,2,12,0,1,2860,20042,0,0
25405,34,1,1,5,5,12,0,1,1840,20000,0,0
25457,35,1,1,4,2,12,0,1,2040,21000,0,0
25472,75,1,3,1,5,12,0,1,2040,15500,15900,0
25475,28,0,2,1,4,12,0,1,1363,9000,0,1
25556,31,0,1,1,1,12,0,1,48,200,8900,1
25558,41,1,1,1,2,12,0,1,1461,15000,2244,0
25571,39,0,1,1,2,14,0,1,2180,37000,0,0
25612,40,1,3,1,2,11,0,1,2750,16000,0,0
25643,40,1,2,1,1,12,0,1,2372,44200,794,0
25668,43,1,1,1,3,12,0,1,2640,29500,0,0
25720,35,0,1,1,0,15,0,1,2036,28120,0,0
25721,44,0,0,2,0,0,1,1,1940,35048,0,0
25733,43,1,2,1,2,12,0,1,1852,46315,0,0
25738,42,0,0,2,0,12,0,1,1432,11000,3300,0
25743,68,1,1,1,3,12,0,4,,6300,9540,0
25746,33,1,1,1,0,12,0,1,2020,25000,0,1
25747,41,0,1,1,0,0,1,1,1746,39250,0,1
25753,41,1,1,1,0,0,1,1,1960,51250,0,0
25754,39,1,1,1,2,12,0,1,4160,32100,0,0
25765,48,1,2,1,4,12,0,1,2450,26175,0,0
25766,48,0,2,1,4,12,0,1,2110,14700,0,0
25776,47,0,2,1,2,12,0,1,2495,27100,0,0
25779,66,1,3,1,5,12,0,4,728,1010,6400,0
25789,33,0,1,1,2,12,0,1,1528,13200,1673,1
25790,29,1,2,1,3,12,0,1,1929,29060,0,1
25809,34,1,1,1,2,12,0,1,2706,29800,0,0
25821,46,1,1,1,2,14,0,1,3940,26250,0,0
25835,53,0,2,1,0,12,0,1,1837,18000,0,0
25836,57,1,2,1,5,12,0,1,2126,51739,0,0
25843,34,1,2,4,2,15,0,1,2273,22300,0,0
25845,32,0,0,2,0,12,0,1,1248,5600,0,0
25868,42,0,0,2,0,0,1,1,3000,39200,0,1
25870,41,1,2,1,2,14,0,1,2250,51619,0,1
25871,34,0,1,1,2,16,0,1,2510,37000,0,1
25876,42,1,1,5,3,13,0,1,3036,42500,0,0
25899,45,1,1,1,2,12,0,1,1880,150000,0,0
25909,50,1,1,1,4,12,0,1,2000,40000,0,0
25948,57,0,1,4,6,10,0,1,2000,18000,0,0
25949,38,1,3,1,2,12,0,1,2172,29800,0,1
25976,37,1,1,4,2,12,0,1,1994,10000,0,0
25979,39,0,1,1,0,12,0,1,2000,22000,0,0
26009,52,1,1,3,3,12,0,4,2024,23000,9600,0
26011,28,1,1,4,2,12,0,1,2660,16500,6348,1
26064,44,1,3,4,2,0,1,1,2500,57040,0,0
26076,92,0,0,2,0,14,0,4,,1089,15302,0
26099,50,1,2,4,2,14,0,3,2100,32200,0,0
26100,47,0,2,4,2,16,0,1,1960,37500,0,0
26105,43,0,2,4,1,14,0,1,2600,37000,0,0
26113,58,1,1,1,2,14,0,4,,4000,25704,0
26116,32,0,2,1,2,12,0,1,2004,15100,0,1
26128,37,1,1,1,2,13,0,3,2250,25080,0,0
26149,67,1,1,1,3,12,0,4,,300,9600,0
26150,65,0,1,3,3,13,0,4,156,2800,5880,0
26151,39,1,3,1,2,12,0,1,2262,28500,0,1
26167,37,1,2,1,2,12,0,1,2384,33750,20,1
26187,38,1,1,1,3,13,0,1,3456,94900,0,0
26188,61,1,2,1,4,12,0,1,1960,29300,0,0
26231,63,1,1,1,2,16,0,4,1490,61000,0,0
26232,61,0,1,3,2,14,0,1,1920,18000,0,0
26242,79,0,2,3,2,12,0,4,,200,10680,0
26243,39,1,1,1,0,12,0,1,1880,45675,0,1
26252,68,1,2,1,2,7,0,4,,7200,6360,0
26256,80,0,1,3,2,12,0,6,,38577,15934,0
26257,42,1,1,1,3,0,1,1,2706,65000,0,1
26258,41,1,3,1,2,0,1,1,2670,57253,8724,1
26266,42,0,1,1,3,16,0,1,908,7000,0,0
26284,73,1,1,3,2,12,0,4,,5000,8040,0
26289,42,1,1,1,2,0,1,1,2904,55000,0,0
26290,60,1,1,1,3,12,0,1,2115,50000,0,0
26316,65,1,2,1,2,0,1,1,1645,38200,0,0
26318,38,0,0,2,0,0,1,1,2064,72250,0,0
26346,51,0,1,4,3,12,0,1,1824,17114,864,0
26363,60,0,2,1,0,0,1,1,1584,35000,2236,0
26395,58,0,0,2,0,0,1,1,2497,45700,0,0
26430,55,0,2,3,4,12,0,2,2832,14920,800,0
26433,33,0,0,2,2,12,0,3,1216,8000,1690,1
26448,50,1,2,1,1,12,0,1,2352,48000,0,0
26456,72,1,1,3,3,12,0,1,960,30600,13400,0
26458,40,1,2,4,1,14,0,1,2080,23000,0,1
26470,76,0,1,3,0,12,0,4,,5700,17736,0
26481,35,1,1,1,5,12,0,5,1418,19000,0,0
26517,37,0,1,4,0,12,0,1,1940,32000,0,1
26518,31,1,1,1,0,12,0,1,2770,2000,0,1
26525,39,1,1,1,2,16,0,1,2860,30000,0,1
26526,37,1,0,2,0,16,0,1,2080,55758,0,1
26528,40,1,1,1,2,0,1,1,2268,37550,0,1
26545,35,1,1,1,2,12,0,1,2569,34908,0,0
26581,62,1,1,1,1,12,0,4,2940,30600,0,0
26589,41,1,1,1,5,0,1,1,2115,21400,0,0
26592,55,1,1,1,3,12,0,1,2099,31000,0,0
26594,31,1,2,1,2,13,0,1,2205,14500,0,1
26604,73,1,1,1,4,0,1,4,128,19691,11580,0
26606,39,1,1,4,2,0,1,1,3087,50000,0,1
26607,35,1,1,4,0,0,1,1,1976,48000,0,0
26630,43,1,1,1,3,13,0,1,2124,23000,0,0
26636,43,0,1,1,3,12,0,1,1477,7000,1000,0
26638,58,1,1,1,1,12,0,1,2724,37025,0,0
26645,35,1,2,1,2,12,0,1,1318,21048,4500,0
26676,60,1,2,1,4,0,1,1,2675,56700,0,0
26678,36,0,0,2,0,16,0,1,1936,38059,0,1
26679,38,1,2,1,1,16,0,1,2040,37800,0,1
26680,34,1,1,1,1,13,0,1,1960,21250,0,1
26704,32,0,1,1,2,12,0,1,1963,21225,0,0
26720,37,1,1,1,2,13,0,1,1984,32225,0,0
26723,36,1,1,1,4,12,0,1,1996,12479,0,0
26730,49,1,1,1,1,14,0,1,2750,39250,0,0
26737,71,1,1,1,5,14,0,4,,7435,25860,0
26739,39,1,1,1,1,12,0,1,2156,30350,0,1
26740,35,1,1,1,5,16,0,1,3353,26500,0,1
26742,42,1,1,1,2,14,0,1,3000,32000,5000,1
26777,33,1,1,1,2,12,0,1,2094,24000,0,0
26788,64,1,1,1,2,16,0,4,1078,9975,15248,0
26830,49,0,1,4,3,16,0,1,1530,22015,4392,0
26861,80,0,1,3,1,13,0,4,,1332,6720,0
26880,36,1,1,4,3,16,0,1,1955,10000,2500,1
26896,38,1,1,1,3,16,0,1,3304,75200,0,0
26897,36,0,2,1,3,0,1,1,1568,29000,0,0
26916,36,1,2,1,0,12,0,1,2860,20000,0,0
26953,69,1,1,3,1,12,0,4,,10000,6667,0
26960,40,1,1,1,4,12,0,1,1680,18400,3023,0
26972,37,0,1,1,4,14,0,1,1790,32000,0,0
26973,41,1,1,1,3,14,0,1,1702,21000,1050,0
26982,50,1,1,3,2,14,0,1,960,26000,19000,0
26983,51,0,1,1,2,13,0,1,1404,15000,0,0
27001,59,1,2,1,3,8,0,4,,2000,16800,0
27003,38,1,1,1,3,14,0,1,2025,44200,0,1
27004,37,0,3,1,2,10,0,1,2440,20000,8760,0
27026,37,1,1,1,2,12,0,1,2295,16323,0,0
27048,49,1,2,4,2,16,0,1,1230,12250,1200,0
27073,45,1,1,1,3,16,0,1,2264,39200,0,1
27074,43,1,1,1,4,12,0,1,3000,44169,0,1
27092,45,0,1,1,3,16,0,1,840,12000,0,0
27102,73,0,2,3,12,8,0,3,,9515,5452,0
27103,50,1,1,1,4,12,0,1,1960,34200,209,1
27104,41,1,2,1,4,12,0,1,3084,40000,0,1
27105,39,1,1,1,0,12,0,1,5096,20000,0,1
27106,38,1,1,1,2,12,0,1,2880,45200,0,1
27109,45,1,1,1,3,0,1,1,1960,40950,0,1
27110,43,1,1,1,4,12,0,1,3542,170000,0,1
27158,35,0,1,1,2,12,0,1,1068,6000,0,0
27164,36,1,1,1,3,12,0,1,4049,24919,0,0
27196,46,1,1,1,5,12,0,1,2450,76800,0,0
27228,41,1,0,2,0,13,0,3,2340,13000,0,0
27231,68,0,2,3,2,14,0,1,2016,16000,0,0
27233,37,1,1,4,2,12,0,1,1970,13069,0,1
27244,62,1,3,1,2,10,0,2,924,3300,4840,0
27245,43,1,1,1,0,0,1,1,3000,75000,0,0
27261,45,1,1,1,3,16,0,1,2191,19000,0,0
27265,45,0,2,3,2,16,0,1,1510,32000,0,0
27274,51,1,1,4,2,0,1,1,2750,40693,0,0
27278,58,1,1,1,4,0,1,1,3150,72000,0,0
27303,52,1,1,1,1,12,0,1,2500,45000,0,0
27304,43,0,2,1,1,12,0,1,1813,28000,0,0
27317,43,1,1,1,2,14,0,3,218,535,12650,1
27318,38,0,0,2,0,12,0,1,2695,20000,0,1
27334,32,1,2,1,3,12,0,1,1260,6000,0,0
27349,42,1,1,4,3,12,0,1,1880,15031,0,0
27362,54,0,1,4,4,11,0,1,2064,7000,0,0
27368,38,1,1,1,0,16,0,1,2048,11093,0,0
27369,35,1,1,1,1,12,0,1,2107,33128,0,0
27371,54,1,2,1,2,12,0,1,2760,63360,0,0
27372,55,0,1,4,2,12,0,1,1625,22530,0,0
27374,34,0,2,1,1,13,0,1,2160,14200,0,1
27387,38,1,1,4,1,12,0,1,2000,12522,0,0
27393,36,0,1,1,1,12,0,1,1680,10301,0,0
27413,56,1,3,3,2,12,0,1,903,6020,0,0
27421,67,1,1,1,0,10,0,4,1560,4800,9420,0
